ул Алма-Атинская д.4	ул	Алма-Атинская 	д.4	1985	6	21
ул Автозаводская д.2	ул	Автозаводская 	д.2	1960	196	31
ул Автозаводская д.3	ул	Автозаводская 	д.3	1957	197	31
ул Автозаводская д.4	ул	Автозаводская 	д.4	1958	198	31
ул Автозаводская д.5	ул	Автозаводская 	д.5	1956	199	31
ул Автозаводская д.6	ул	Автозаводская 	д.6	1955	200	31
ул Автозаводская д.7	ул	Автозаводская 	д.7	1957	201	31
ул Автозаводская д.8	ул	Автозаводская 	д.8	1957	202	31
ул Автозаводская д.9	ул	Автозаводская 	д.9	1955	203	31
ул Велозаводская д.2	ул	Велозаводская 	д.2	1962	204	31
ул Велозаводская д.2 кор.1	ул	Велозаводская 	д.2 кор.1	1962	205	31
ул Велозаводская д.2 кор.2	ул	Велозаводская 	д.2 кор.2	1961	206	31
ул Велозаводская д.2 кор.3	ул	Велозаводская 	д.2 кор.3	2010	207	31
ул Велозаводская д.6	ул	Велозаводская 	д.6	1940	208	31
ул Велозаводская д.6А	ул	Велозаводская 	д.6А	1956	209	31
ул Восточная д.1 кор.1	ул	Восточная 	д.1 кор.1	1931	210	31
ул Восточная д.11 кор.1	ул	Восточная 	д.11 кор.1	1973	211	31
ул Восточная д.13	ул	Восточная 	д.13	1980	212	31
ул Восточная д.15/6	ул	Восточная 	д.15/6	1970	213	31
ул Восточная д.2 кор.1	ул	Восточная 	д.2 кор.1	1960	214	31
ул Восточная д.2 кор.2	ул	Восточная 	д.2 кор.2	1960	215	31
ул Восточная д.2 кор.3	ул	Восточная 	д.2 кор.3	1960	216	31
ул Восточная д.2 кор.4	ул	Восточная 	д.2 кор.4	1960	217	31
ул Восточная д.2 кор.5	ул	Восточная 	д.2 кор.5	1959	218	31
ул Восточная д.5	ул	Восточная 	д.5	1928	219	31
ул Восточная д.7	ул	Восточная 	д.7	1928	220	31
ул Восточная д.9	ул	Восточная 	д.9	2010	221	31
ул Городская д.1	ул	Городская 	д.1	1927	222	31
ул Городская д.2	ул	Городская 	д.2	1900	223	31
ул Городская д.3	ул	Городская 	д.3	1928	224	31
ул Городская д.4	ул	Городская 	д.4	1960	225	31
ул Дербеневская д.1	ул	Дербеневская 	д.1	1959	230	31
ул Дербеневская д.10	ул	Дербеневская 	д.10	1896	231	31
ул Дербеневская д.14 кор.2	ул	Дербеневская 	д.14 кор.2	1900	232	31
ул Дербеневская д.14 кор.3	ул	Дербеневская 	д.14 кор.3	1907	233	31
ул Дербеневская д.14 кор.5	ул	Дербеневская 	д.14 кор.5	1903	234	31
ул Дербеневская д.18	ул	Дербеневская 	д.18	1900	235	31
ул Дербеневская д.18 кор.1	ул	Дербеневская 	д.18 кор.1	1958	236	31
ул Дубининская д.57 кор.4	ул	Дубининская 	д.57 кор.4	1958	237	31
ул Дубининская д.57 кор.5	ул	Дубининская 	д.57 кор.5	1960	238	31
ул Дубининская д.65 кор.1	ул	Дубининская 	д.65 кор.1	1960	239	31
ул Дубининская д.65 кор.2	ул	Дубининская 	д.65 кор.2	1963	240	31
ул Дубининская д.65 кор.3	ул	Дубининская 	д.65 кор.3	1964	241	31
ул Дубининская д.84	ул	Дубининская 	д.84	1974	242	31
ул Дубининская д.88	ул	Дубининская 	д.88	1975	243	31
ул Кожевнический Вражек д.3	ул	Кожевнический Вражек 	д.3	1979	244	31
ул Кожуховская 5-я д.10	ул	Кожуховская 5-я 	д.10	1959	245	31
ул Кожуховская 5-я д.10 кор.1	ул	Кожуховская 5-я 	д.10 кор.1	1962	246	31
ул Кожуховская 5-я д.3	ул	Кожуховская 5-я 	д.3	1957	247	31
ул Кожуховская 5-я д.4	ул	Кожуховская 5-я 	д.4	1949	248	31
ул Кожуховская 5-я д.6	ул	Кожуховская 5-я 	д.6	1950	249	31
наб Крутицкая д.19	наб	Крутицкая 	д.19	2001	51	31
ул Кожуховская 5-я д.8	ул	Кожуховская 5-я 	д.8	1957	250	31
ул Ленинская Слобода д.4	ул	Ленинская Слобода 	д.4	1958	251	31
ул Ленинская Слобода д.7	ул	Ленинская Слобода 	д.7	1924	252	31
ул Лестева д.11	ул	Лестева 	д.11	1927	253	31
ул Лестева д.13 кор.3	ул	Лестева 	д.13 кор.3	1928	254	31
ул Лестева д.15 кор.1	ул	Лестева 	д.15 кор.1	1928	255	31
ул Лестева д.15 кор.2	ул	Лестева 	д.15 кор.2	1928	256	31
ул Лестева д.16	ул	Лестева 	д.16	1930	257	31
ул Лестева д.19 кор.1	ул	Лестева 	д.19 кор.1	1928	260	31
ул Лестева д.19 кор.2	ул	Лестева 	д.19 кор.2	1928	261	31
ул Лестева д.20	ул	Лестева 	д.20	1963	262	31
ул Лестева д.21 кор.2	ул	Лестева 	д.21 кор.2	1928	263	31
ул Лестева д.21/61 кор.1	ул	Лестева 	д.21/61 кор.1	1928	264	31
ул Лестева д.22	ул	Лестева 	д.22	1930	265	31
ул Лестева д.26	ул	Лестева 	д.26	1963	266	31
ул Лобанова д.2/21	ул	Лобанова 	д.2/21	1957	267	31
ул Лобанова д.4	ул	Лобанова 	д.4	1957	268	31
ул Лобанова д.5	ул	Лобанова 	д.5	1958	269	31
ул Лобанова д.6	ул	Лобанова 	д.6	1956	270	31
ул Лобанова д.7 кор.1	ул	Лобанова 	д.7 кор.1	1969	271	31
ул Лобанова д.7 кор.2	ул	Лобанова 	д.7 кор.2	1970	272	31
ул Лобанова д.9	ул	Лобанова 	д.9	1970	273	31
ул Люсиновская д.53	ул	Люсиновская 	д.53	1955	274	31
ул Люсиновская д.55	ул	Люсиновская 	д.55	1958	275	31
ул Люсиновская д.60	ул	Люсиновская 	д.60	1969	276	31
ул Люсиновская д.64	ул	Люсиновская 	д.64	1925	277	31
ул Люсиновская д.64 кор.1	ул	Люсиновская 	д.64 кор.1	1925	278	31
ул Люсиновская д.66	ул	Люсиновская 	д.66	1925	279	31
ул Люсиновская д.66 кор.1	ул	Люсиновская 	д.66 кор.1	1925	280	31
ул Люсиновская д.68	ул	Люсиновская 	д.68	1927	281	31
ул Люсиновская д.68 кор.1	ул	Люсиновская 	д.68 кор.1	1927	282	31
ул Люсиновская д.72	ул	Люсиновская 	д.72	1961	283	31
ул Мастеркова д.1	ул	Мастеркова 	д.1	2011	284	31
ул Мастеркова д.3	ул	Мастеркова 	д.3	1959	285	31
ул Мытная д.23	ул	Мытная 	д.23	1925	286	31
ул Мытная д.23 кор.1	ул	Мытная 	д.23 кор.1	1925	287	31
ул Мытная д.25	ул	Мытная 	д.25	1926	288	31
ул Мытная д.25 кор.1	ул	Мытная 	д.25 кор.1	1927	289	31
ул Мытная д.27	ул	Мытная 	д.27	1925	290	31
ул Мытная д.27 кор.1	ул	Мытная 	д.27 кор.1	1927	291	31
ул Мытная д.48	ул	Мытная 	д.48	1937	292	31
ул Мытная д.50	ул	Мытная 	д.50	1937	293	31
ул Мытная д.52	ул	Мытная 	д.52	1934	294	31
ул Мытная д.54	ул	Мытная 	д.54	1927	295	31
ул Мытная д.56	ул	Мытная 	д.56	1929	296	31
ул Мытная д.58	ул	Мытная 	д.58	1980	297	31
ул Мытная д.60	ул	Мытная 	д.60	1974	298	31
ул Мытная д.62	ул	Мытная 	д.62	1974	299	31
ул Новая Заря д.4/8	ул	Новая Заря 	д.4/8	1957	300	31
ул Павла Андреева д.3	ул	Павла Андреева 	д.3	1961	301	31
ул Павла Андреева д.5	ул	Павла Андреева 	д.5	1961	302	31
ул Павла Андреева д.7	ул	Павла Андреева 	д.7	1961	303	31
ул Павловская д.21	ул	Павловская 	д.21	1974	304	31
ул Павловская д.23	ул	Павловская 	д.23	1971	305	31
ул Рощинская 2-я д.11/13	ул	Рощинская 2-я 	д.11/13	1966	306	31
ул Рощинская 2-я д.3	ул	Рощинская 2-я 	д.3	1960	307	31
ул Рощинская 3-я д.12/18	ул	Рощинская 3-я 	д.12/18	1973	308	31
ул Рощинская 3-я д.5	ул	Рощинская 3-я 	д.5	1963	309	31
ул Сайкина д.2	ул	Сайкина 	д.2	1969	310	31
ул Сайкина д.4	ул	Сайкина 	д.4	1969	311	31
ул Сайкина д.6/5	ул	Сайкина 	д.6/5	1988	312	31
ул Самаринская д.1	ул	Самаринская 	д.1	1970	313	31
ул Серпуховская Б. д.56	ул	Серпуховская Б. 	д.56	1966	314	31
ул Серпуховская Б. д.58	ул	Серпуховская Б. 	д.58	1962	315	31
ул Серпуховская Б. д.60	ул	Серпуховская Б. 	д.60	1959	316	31
ул Серпуховская Б. д.62	ул	Серпуховская Б. 	д.62	1960	317	31
ул Серпуховская Б. д.64	ул	Серпуховская Б. 	д.64	1959	318	31
ул Серпуховский Вал д.13	ул	Серпуховский Вал 	д.13	1972	319	31
ул Серпуховский Вал д.13А	ул	Серпуховский Вал 	д.13А	1951	320	31
ул Серпуховский Вал д.14	ул	Серпуховский Вал 	д.14	1974	321	31
ул Серпуховский Вал д.17	ул	Серпуховский Вал 	д.17	1959	322	31
ул Серпуховский Вал д.18/28	ул	Серпуховский Вал 	д.18/28	1962	323	31
ул Серпуховский Вал д.22 кор.1	ул	Серпуховский Вал 	д.22 кор.1	1960	324	31
ул Серпуховский Вал д.22 кор.2	ул	Серпуховский Вал 	д.22 кор.2	1928	325	31
ул Серпуховский Вал д.22 кор.3	ул	Серпуховский Вал 	д.22 кор.3	1928	326	31
ул Серпуховский Вал д.24 кор.1	ул	Серпуховский Вал 	д.24 кор.1	1928	327	31
ул Серпуховский Вал д.24 кор.2	ул	Серпуховский Вал 	д.24 кор.2	1928	328	31
ул Серпуховский Вал д.26	ул	Серпуховский Вал 	д.26	1961	329	31
ул Серпуховский Вал д.28	ул	Серпуховский Вал 	д.28	1928	330	31
ул Серпуховский Вал д.3	ул	Серпуховский Вал 	д.3	1937	331	31
ул Серпуховский Вал д.3 кор.1	ул	Серпуховский Вал 	д.3 кор.1	1968	332	31
ул Серпуховский Вал д.30	ул	Серпуховский Вал 	д.30	1960	333	31
ул Серпуховский Вал д.5	ул	Серпуховский Вал 	д.5	1971	334	31
ул Серпуховский Вал д.6	ул	Серпуховский Вал 	д.6	1974	335	31
ул Серпуховский Вал д.9	ул	Серпуховский Вал 	д.9	1928	336	31
ул Симоновский Вал д.10	ул	Симоновский Вал 	д.10	1964	337	31
ул Симоновский Вал д.12	ул	Симоновский Вал 	д.12	1964	338	31
ул Симоновский Вал д.14	ул	Симоновский Вал 	д.14	1965	339	31
ул Симоновский Вал д.16	ул	Симоновский Вал 	д.16	1996	340	31
ул Симоновский Вал д.16 кор.1	ул	Симоновский Вал 	д.16 кор.1	1963	341	31
ул Симоновский Вал д.16 кор.2	ул	Симоновский Вал 	д.16 кор.2	1968	342	31
ул Симоновский Вал д.18	ул	Симоновский Вал 	д.18	1962	343	31
ул Симоновский Вал д.20 кор.1	ул	Симоновский Вал 	д.20 кор.1	1961	344	31
ул Симоновский Вал д.20 кор.2	ул	Симоновский Вал 	д.20 кор.2	1962	345	31
ул Симоновский Вал д.20 кор.3	ул	Симоновский Вал 	д.20 кор.3	1960	346	31
ул Симоновский Вал д.20 кор.4	ул	Симоновский Вал 	д.20 кор.4	1960	347	31
ул Симоновский Вал д.22 кор.1	ул	Симоновский Вал 	д.22 кор.1	1960	348	31
ул Песчаная д.15	ул	Песчаная 	д.15	1969	349	37
ул Симоновский Вал д.22 кор.2	ул	Симоновский Вал 	д.22 кор.2	1960	350	31
ул Симоновский Вал д.22 кор.3	ул	Симоновский Вал 	д.22 кор.3	1961	351	31
ул Симоновский Вал д.22 кор.4	ул	Симоновский Вал 	д.22 кор.4	1962	352	31
ул Симоновский Вал д.24 кор.1	ул	Симоновский Вал 	д.24 кор.1	1960	353	31
ул Симоновский Вал д.24 кор.2	ул	Симоновский Вал 	д.24 кор.2	1960	354	31
ул Симоновский Вал д.24 кор.3	ул	Симоновский Вал 	д.24 кор.3	1960	355	31
ул Симоновский Вал д.26 кор.1	ул	Симоновский Вал 	д.26 кор.1	1959	356	31
ул Симоновский Вал д.26 кор.2	ул	Симоновский Вал 	д.26 кор.2	1959	357	31
ул Симоновский Вал д.26 кор.3	ул	Симоновский Вал 	д.26 кор.3	1961	358	31
ул Симоновский Вал д.26 кор.4	ул	Симоновский Вал 	д.26 кор.4	1960	359	31
ул Симоновский Вал д.8	ул	Симоновский Вал 	д.8	1963	360	31
ул Татищева д.13	ул	Татищева 	д.13	1978	361	31
ул Татищева д.15	ул	Татищева 	д.15	1960	362	31
ул Татищева д.17	ул	Татищева 	д.17	1962	363	31
ул Татищева д.3	ул	Татищева 	д.3	1936	364	31
ул Татищева д.5	ул	Татищева 	д.5	1975	365	31
ул Трофимова д.1/17	ул	Трофимова 	д.1/17	1953	366	31
ул Трофимова д.2/1	ул	Трофимова 	д.2/1	1960	367	31
ул Трофимова д.3	ул	Трофимова 	д.3	1955	368	31
ул Трофимова д.4	ул	Трофимова 	д.4	1958	369	31
ул Трофимова д.4 кор.2	ул	Трофимова 	д.4 кор.2	1962	370	31
ул Трофимова д.4А	ул	Трофимова 	д.4А	1962	371	31
ул Трофимова д.5	ул	Трофимова 	д.5	1957	373	31
ул Трофимова д.5 кор.2	ул	Трофимова 	д.5 кор.2	1957	374	31
ул Трофимова д.6	ул	Трофимова 	д.6	1961	375	31
ул Трофимова д.6А	ул	Трофимова 	д.6А	1962	376	31
ул Трофимова д.6Б	ул	Трофимова 	д.6Б	1964	377	31
ул Трофимова д.7	ул	Трофимова 	д.7	1957	378	31
ул Трофимова д.8	ул	Трофимова 	д.8	1957	379	31
ул Трофимова д.8А	ул	Трофимова 	д.8А	1963	380	31
ул Трофимова д.9	ул	Трофимова 	д.9	1959	381	31
ул Трофимова д.9 кор.2	ул	Трофимова 	д.9 кор.2	2004	382	31
ул Тульская М. д.16	ул	Тульская М. 	д.16	1956	383	31
ул Тульская М. д.2/1 кор.19	ул	Тульская М. 	д.2/1 кор.19	1930	384	31
ул Тульская М. д.2/1 кор.2	ул	Тульская М. 	д.2/1 кор.2	1929	385	31
ул Тульская М. д.2/1 кор.20	ул	Тульская М. 	д.2/1 кор.20	1930	386	31
ул Тульская М. д.2/1 кор.21	ул	Тульская М. 	д.2/1 кор.21	1931	387	31
ул Тульская М. д.2/1 кор.22	ул	Тульская М. 	д.2/1 кор.22	1951	388	31
ул Тульская М. д.2/1 кор.24	ул	Тульская М. 	д.2/1 кор.24	1932	389	31
ул Тульская М. д.2/1 кор.25	ул	Тульская М. 	д.2/1 кор.25	1931	390	31
ул Тульская М. д.2/1 кор.26	ул	Тульская М. 	д.2/1 кор.26	1933	391	31
ул Тульская М. д.2/1 кор.3	ул	Тульская М. 	д.2/1 кор.3	1932	392	31
ул Тульская М. д.2/1 кор.4	ул	Тульская М. 	д.2/1 кор.4	1928	393	31
ул Тульская М. д.2/1 кор.5	ул	Тульская М. 	д.2/1 кор.5	1937	394	31
ул Тульская М. д.2/1 кор.9	ул	Тульская М. 	д.2/1 кор.9	1930	395	31
ул Тульская М. д.22	ул	Тульская М. 	д.22	1965	396	31
ул Хавская д.1 кор.1	ул	Хавская 	д.1 кор.1	2005	401	31
ул Хавская д.18	ул	Хавская 	д.18	1930	402	31
ул Хавская д.3	ул	Хавская 	д.3	1939	403	31
ул Шаболовка д.59 кор.1	ул	Шаболовка 	д.59 кор.1	1961	404	31
ул Шаболовка д.59 кор.2	ул	Шаболовка 	д.59 кор.2	1961	405	31
ул Шаболовка д.63 кор.1	ул	Шаболовка 	д.63 кор.1	1962	406	31
ул Шаболовка д.63 кор.2	ул	Шаболовка 	д.63 кор.2	1928	407	31
ул Шаболовка д.65 кор.1	ул	Шаболовка 	д.65 кор.1	1962	408	31
ул Шаболовка д.65 кор.2	ул	Шаболовка 	д.65 кор.2	1928	409	31
ул Шаболовка д.69/32	ул	Шаболовка 	д.69/32	1962	410	31
ул Шухова д.10 кор.2	ул	Шухова 	д.10 кор.2	1973	411	31
ул Шухова д.11/16	ул	Шухова 	д.11/16	1930	412	31
ул Шухова д.13 кор.1	ул	Шухова 	д.13 кор.1	1933	413	31
ул Шухова д.13 кор.2	ул	Шухова 	д.13 кор.2	1930	414	31
ул Шухова д.17 кор.1	ул	Шухова 	д.17 кор.1	1967	415	31
ул Шухова д.17 кор.3	ул	Шухова 	д.17 кор.3	1930	416	31
ул Шухова д.19	ул	Шухова 	д.19	1966	417	31
ул Шухова д.21	ул	Шухова 	д.21	1984	418	31
ул Шухова д.4	ул	Шухова 	д.4	1933	419	31
ул Шухова д.5	ул	Шухова 	д.5	1934	420	31
ул Шухова д.5 кор.2	ул	Шухова 	д.5 кор.2	1957	421	31
ул Шухова д.6	ул	Шухова 	д.6	1934	422	31
ул Шухова д.6 кор.2	ул	Шухова 	д.6 кор.2	1955	423	31
ул Шухова д.8	ул	Шухова 	д.8	1931	424	31
пр-кт Ленинский д.12	пр-кт	Ленинский 	д.12	1940	425	56
пр-кт Ленинский д.16	пр-кт	Ленинский 	д.16	1940	426	56
пр-кт Ленинский д.18	пр-кт	Ленинский 	д.18	1940	427	56
пр-кт Ленинский д.20	пр-кт	Ленинский 	д.20	1940	428	56
пр-кт Ленинский д.21	пр-кт	Ленинский 	д.21	1940	429	56
пр-кт Ленинский д.22	пр-кт	Ленинский 	д.22	1940	430	56
пр-кт Ленинский д.23	пр-кт	Ленинский 	д.23	1940	431	56
пр-кт Ленинский д.24	пр-кт	Ленинский 	д.24	1940	432	56
пр-кт Ленинский д.25	пр-кт	Ленинский 	д.25	1940	433	56
пр-кт Ленинский д.26	пр-кт	Ленинский 	д.26	1940	434	56
пр-кт Ленинский д.28	пр-кт	Ленинский 	д.28	1940	435	56
пр-кт Ленинский д.30	пр-кт	Ленинский 	д.30	1945	436	56
пр-кт Ленинский д.35	пр-кт	Ленинский 	д.35	1940	437	56
пр-кт Ленинский д.37	пр-кт	Ленинский 	д.37	1940	438	56
пр-кт Ленинский д.37А	пр-кт	Ленинский 	д.37А	1953	439	56
пр-кт Севастопольский д.1 кор.1	пр-кт	Севастопольский 	д.1 кор.1	1971	440	56
пр-кт Севастопольский д.1 кор.1А	пр-кт	Севастопольский 	д.1 кор.1А	1979	441	56
пр-кт Севастопольский д.1 кор.2	пр-кт	Севастопольский 	д.1 кор.2	1956	442	56
пр-кт Севастопольский д.1 кор.3	пр-кт	Севастопольский 	д.1 кор.3	1956	443	56
пр-кт Севастопольский д.1 кор.4	пр-кт	Севастопольский 	д.1 кор.4	1956	444	56
пр-кт Севастопольский д.1 кор.5	пр-кт	Севастопольский 	д.1 кор.5	1956	445	56
пр-кт Севастопольский д.11 кор.1	пр-кт	Севастопольский 	д.11 кор.1	1966	446	56
пр-кт Севастопольский д.11 кор.2	пр-кт	Севастопольский 	д.11 кор.2	1966	447	56
пр-кт Севастопольский д.3 кор.1	пр-кт	Севастопольский 	д.3 кор.1	1968	448	56
пр-кт Севастопольский д.3 кор.2	пр-кт	Севастопольский 	д.3 кор.2	1963	449	56
пр-кт Севастопольский д.3 кор.3	пр-кт	Севастопольский 	д.3 кор.3	1956	450	56
пр-кт Севастопольский д.3 кор.4	пр-кт	Севастопольский 	д.3 кор.4	1962	451	56
пр-кт Севастопольский д.3 кор.5	пр-кт	Севастопольский 	д.3 кор.5	1956	452	56
пр-кт Севастопольский д.3 кор.7	пр-кт	Севастопольский 	д.3 кор.7	1956	453	56
пр-кт Севастопольский д.3 кор.8	пр-кт	Севастопольский 	д.3 кор.8	1959	454	56
пр-кт Севастопольский д.3 кор.9	пр-кт	Севастопольский 	д.3 кор.9	1956	455	56
пр-кт Севастопольский д.5 кор.1	пр-кт	Севастопольский 	д.5 кор.1	1956	456	56
пр-кт Севастопольский д.5 кор.2	пр-кт	Севастопольский 	д.5 кор.2	1974	457	56
пр-кт Севастопольский д.5 кор.3	пр-кт	Севастопольский 	д.5 кор.3	1983	458	56
пр-кт Севастопольский д.5а кор.1	пр-кт	Севастопольский 	д.5а кор.1	2003	459	56
пр-кт Севастопольский д.7 кор.1	пр-кт	Севастопольский 	д.7 кор.1	1959	460	56
пр-кт Севастопольский д.7 кор.2	пр-кт	Севастопольский 	д.7 кор.2	1966	461	56
пр-кт Севастопольский д.7 кор.3	пр-кт	Севастопольский 	д.7 кор.3	1966	462	56
пр-кт Севастопольский д.7 кор.4	пр-кт	Севастопольский 	д.7 кор.4	1958	463	56
пр-кт Севастопольский д.7 кор.5	пр-кт	Севастопольский 	д.7 кор.5	1966	464	56
пр-кт Севастопольский д.7 кор.6	пр-кт	Севастопольский 	д.7 кор.6	1966	465	56
пр-кт Севастопольский д.9 кор.1	пр-кт	Севастопольский 	д.9 кор.1	1967	466	56
пр-кт Севастопольский д.9 кор.2	пр-кт	Севастопольский 	д.9 кор.2	1958	467	56
пр-кт Севастопольский д.9 кор.3	пр-кт	Севастопольский 	д.9 кор.3	1966	469	56
пр-кт Севастопольский д.9 кор.4	пр-кт	Севастопольский 	д.9 кор.4	1966	470	56
проезд Донской 2-й д.6	проезд	Донской 2-й 	д.6	1960	471	56
проезд Донской 5-й д.21 кор.1	проезд	Донской 5-й 	д.21 кор.1	1949	472	56
проезд Донской 5-й д.21 кор.10	проезд	Донской 5-й 	д.21 кор.10	1959	473	56
проезд Донской 5-й д.21 кор.11	проезд	Донской 5-й 	д.21 кор.11	1961	474	56
проезд Донской 5-й д.21 кор.12	проезд	Донской 5-й 	д.21 кор.12	1962	475	56
проезд Донской 5-й д.21 кор.13	проезд	Донской 5-й 	д.21 кор.13	1962	476	56
проезд Донской 5-й д.21 кор.14	проезд	Донской 5-й 	д.21 кор.14	1966	477	56
проезд Донской 5-й д.21 кор.2	проезд	Донской 5-й 	д.21 кор.2	1949	478	56
проезд Донской 5-й д.21 кор.3	проезд	Донской 5-й 	д.21 кор.3	1949	479	56
проезд Донской 5-й д.21 кор.4	проезд	Донской 5-й 	д.21 кор.4	1957	480	56
проезд Донской 5-й д.21 кор.5	проезд	Донской 5-й 	д.21 кор.5	1957	481	56
проезд Донской 5-й д.21 кор.7	проезд	Донской 5-й 	д.21 кор.7	1958	482	56
проезд Донской 5-й д.21 кор.8	проезд	Донской 5-й 	д.21 кор.8	1959	483	56
проезд Донской 5-й д.21 кор.9	проезд	Донской 5-й 	д.21 кор.9	1959	484	56
проезд Михайловский Верхн. 2-й д.1	проезд	Михайловский Верхн. 2-й 	д.1	1957	485	56
проезд Михайловский Верхн. 2-й д.10	проезд	Михайловский Верхн. 2-й 	д.10	1957	486	56
проезд Михайловский Верхн. 2-й д.12 кор.1	проезд	Михайловский Верхн. 2-й 	д.12 кор.1	1957	487	56
проезд Михайловский Верхн. 2-й д.3	проезд	Михайловский Верхн. 2-й 	д.3	1958	488	56
проезд Михайловский Верхн. 2-й д.4	проезд	Михайловский Верхн. 2-й 	д.4	1968	489	56
проезд Михайловский Верхн. 2-й д.5	проезд	Михайловский Верхн. 2-й 	д.5	1958	490	56
проезд Михайловский Верхн. 2-й д.6	проезд	Михайловский Верхн. 2-й 	д.6	1961	491	56
проезд Михайловский Верхн. 2-й д.7	проезд	Михайловский Верхн. 2-й 	д.7	1958	492	56
проезд Михайловский Верхн. 4-й д.10 кор.1	проезд	Михайловский Верхн. 4-й 	д.10 кор.1	1971	493	56
проезд Михайловский Верхн. 4-й д.10 кор.2	проезд	Михайловский Верхн. 4-й 	д.10 кор.2	1935	494	56
проезд Михайловский Верхн. 4-й д.10 кор.3	проезд	Михайловский Верхн. 4-й 	д.10 кор.3	1951	495	56
проезд Михайловский Верхн. 4-й д.10 кор.4	проезд	Михайловский Верхн. 4-й 	д.10 кор.4	1935	496	56
проезд Михайловский Верхн. 4-й д.10 кор.5	проезд	Михайловский Верхн. 4-й 	д.10 кор.5	1971	497	56
проезд Михайловский Верхн. 4-й д.3 кор.1	проезд	Михайловский Верхн. 4-й 	д.3 кор.1	1956	498	56
проезд Михайловский Верхн. 4-й д.4 кор.1	проезд	Михайловский Верхн. 4-й 	д.4 кор.1	1956	499	56
проезд Михайловский Верхн. 4-й д.6 кор.1	проезд	Михайловский Верхн. 4-й 	д.6 кор.1	1958	500	56
проезд Михайловский Верхн. 4-й д.7 кор.1	проезд	Михайловский Верхн. 4-й 	д.7 кор.1	1956	501	56
проезд Михайловский Верхн. 4-й д.7 кор.2	проезд	Михайловский Верхн. 4-й 	д.7 кор.2	1960	502	56
проезд Рощинский 1-й д.4 кор.1	проезд	Рощинский 1-й 	д.4 кор.1	1958	503	56
проезд Рощинский 1-й д.4 кор.2	проезд	Рощинский 1-й 	д.4 кор.2	1958	504	56
проезд Рощинский 1-й д.8	проезд	Рощинский 1-й 	д.8	1957	505	56
ул Вавилова д.2	ул	Вавилова 	д.2	2008	506	56
ул Вавилова д.6	ул	Вавилова 	д.6	1958	507	56
д.1422	""	""	""	1990	226	33
ул Донская д.24	ул	Донская 	д.24	1959	508	56
ул Донская д.28	ул	Донская 	д.28	1957	509	56
ул Донская д.31	ул	Донская 	д.31	1962	510	56
ул Донская д.33	ул	Донская 	д.33	1985	511	56
ул Донская д.35	ул	Донская 	д.35	1955	512	56
ул Калужская М. д.27	ул	Калужская М. 	д.27	1953	513	56
ул Калужская М. д.8	ул	Калужская М. 	д.8	1954	514	56
ул Орджоникидзе д.5 кор.2	ул	Орджоникидзе 	д.5 кор.2	1934	515	56
ул Орджоникидзе д.5 кор.3	ул	Орджоникидзе 	д.5 кор.3	1934	516	56
ул Орджоникидзе д.6 кор.2	ул	Орджоникидзе 	д.6 кор.2	1965	517	56
ул Орджоникидзе д.6 кор.4	ул	Орджоникидзе 	д.6 кор.4	1964	518	56
ул Орджоникидзе д.6/9	ул	Орджоникидзе 	д.6/9	1965	519	56
ул Орджоникидзе д.7	ул	Орджоникидзе 	д.7	1956	520	56
ул Орджоникидзе д.9 кор.1	ул	Орджоникидзе 	д.9 кор.1	1936	521	56
ул Орджоникидзе д.9 кор.2	ул	Орджоникидзе 	д.9 кор.2	1936	522	56
ул Стасовой д.10 кор.2	ул	Стасовой 	д.10 кор.2	1973	523	56
ул Стасовой д.10 кор.3	ул	Стасовой 	д.10 кор.3	1965	524	56
ул Стасовой д.12	ул	Стасовой 	д.12	1964	525	56
ул Стасовой д.14	ул	Стасовой 	д.14	1964	526	56
ул Стасовой д.14 кор.3	ул	Стасовой 	д.14 кор.3	1964	527	56
ул Стасовой д.3/27	ул	Стасовой 	д.3/27	1952	528	56
ул Стасовой д.5	ул	Стасовой 	д.5	1950	529	56
ул Тульская Б. д.54 кор.3	ул	Тульская Б. 	д.54 кор.3	1962	530	56
ул Тульская М. д.45А кор.6	ул	Тульская М. 	д.45А кор.6	1963	531	56
ул Тульская М. д.55 кор.4	ул	Тульская М. 	д.55 кор.4	1961	532	56
ул Тульская М. д.57	ул	Тульская М. 	д.57	1968	533	56
ул Шаболовка д.30/12	ул	Шаболовка 	д.30/12	1960	534	56
ул Шаболовка д.32	ул	Шаболовка 	д.32	1967	535	56
ул Шаболовка д.38	ул	Шаболовка 	д.38	1962	536	56
ул Шаболовка д.40	ул	Шаболовка 	д.40	1972	537	56
ул Шаболовка д.46 кор.1	ул	Шаболовка 	д.46 кор.1	1960	538	56
ул Шаболовка д.46 кор.2	ул	Шаболовка 	д.46 кор.2	1961	539	56
ул Шаболовка д.46 кор.3	ул	Шаболовка 	д.46 кор.3	1952	540	56
ул Шаболовка д.50	ул	Шаболовка 	д.50	1960	541	56
ул Шаболовка д.52	ул	Шаболовка 	д.52	1963	542	56
ул Шаболовка д.54	ул	Шаболовка 	д.54	1963	543	56
ш Варшавское д.10 кор.1	ш	Варшавское 	д.10 кор.1	1963	545	56
ш Варшавское д.10 кор.2	ш	Варшавское 	д.10 кор.2	1917	546	56
ш Варшавское д.10 кор.4	ш	Варшавское 	д.10 кор.4	1953	547	56
ш Варшавское д.13	ш	Варшавское 	д.13	1961	548	56
